"죄종별(1)",죄종별(2),죄종별(3),2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021
"죄종별(1)",죄종별(2),죄종별(3),발생건수 (건),검거건수 (건),발생건수 대비 검거건수 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),불상검거인원 (명),법인체 (개),발생건수 (건),검거건수 (건),발생건수 대비 검거건수 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),불상검거인원 (명),법인체 (개),발생건수 (건),검거건수 (건),발생건수 대비 검거건수 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),불상검거인원 (명),법인체 (개)
"폭력범죄",협박,존속협박(상습),1,1,100.0,1,1,-,-,-,1,1,100.0,1,1,-,-,-,1,1,100.0,1,1,-,-,-
"폭력범죄",협박,존속협박(상습특수),1,1,100.0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",협박,특가법(운전자협박),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",협박,특가법(보복협박등),122,119,97.5,127,125,2,-,-,141,131,92.9,143,128,13,2,-,221,216,97.7,221,209,11,1,-
"폭력범죄",협박,아동학대처벌법위반(상습협박),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",약취·유인,소계,250,224,89.6,366,239,122,5,-,210,186,88.6,306,211,91,4,-,240,220,91.7,322,227,93,2,-
"폭력범죄",약취·유인,약취·유인(미성년자),171,155,90.6,235,147,87,1,-,158,137,86.7,194,119,71,4,-,192,174,90.6,229,152,75,2,-
"폭력범죄",약취·유인,약취·유인(추행·간음·결혼·영리),63,56,88.9,91,70,19,2,-,40,38,95.0,71,61,10,-,-,39,38,97.4,49,42,7,-,-
"폭력범죄",약취·유인,약취·유인(노동력착취·성매매·성적착취·장기적출),9,8,88.9,10,6,4,-,-,6,5,83.3,25,19,6,-,-,6,6,100.0,41,32,9,-,-
"폭력범죄",약취·유인,인신매매,4,3,75.0,24,13,9,2,-,2,2,100.0,13,11,2,-,-,-,-,-,-,-,-,-,-
"폭력범죄",약취·유인,인신매매(추행·간음·결혼·영리),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",약취·유인,인신매매등(노동력착취·성매매·성적착취·장기적출),1,1,100.0,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",약취·유인,국외이송약취·유인·인신매매,1,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",약취·유인,피약취자·피유인자·피매매자(상해·치상),1,1,100.0,3,2,1,-,-,1,1,100.0,-,-,-,-,-,2,1,50.0,2,1,1,-,-
"폭력범죄",약취·유인,피약취자·피유인자·피매매자(살해·치사),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",약취·유인,피약취자·피유인자·피매매자(수수·은닉),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",약취·유인,특가법(미성년자약취·유인),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",약취·유인,특가법(약취·유인등),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",약취·유인,특가법(13세미만약취·유인등),-,-,-,-,-,-,-,-,2,2,100.0,2,1,1,-,-,1,1,100.0,1,-,1,-,-
"폭력범죄",약취·유인,아동복지법위반(아동매매),-,-,-,1,1,-,-,-,1,1,100.0,1,-,1,-,-,-,-,-,-,-,-,-,-
"폭력범죄",약취·유인,아동학대처벌법위반(상습국외이송),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",약취·유인,아동학대처벌법위반(상습약취·유인·인신매매),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",약취·유인,아동학대처벌법위반(상습피약취자·피매매자·피유인자),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",폭력행위등,소계,8350,7945,95.1,29664,22491,6492,681,1,7398,7073,95.6,26365,20233,5460,672,3,6484,6155,94.9,21074,16218,4509,347,1
"폭력범죄",폭력행위등,폭력행위등처벌에관한법률위반(상습),43,42,97.7,50,47,2,1,-,40,37,92.5,45,42,2,1,-,59,57,96.6,88,83,5,-,-
"폭력범죄",폭력행위등,폭력행위등처벌에관한법률위반(공동),7871,7482,95.1,28656,21631,6376,649,1,7049,6753,95.8,25492,19479,5366,647,3,6178,5878,95.1,20145,15346,4462,337,1
"폭력범죄",폭력행위등,폭력행위등처벌에관한법률위반(집단흉기등),108,104,96.3,233,181,37,15,-,81,71,87.7,229,162,48,19,-,58,52,89.7,166,140,23,3,-
"폭력범죄",폭력행위등,폭력행위등처벌에관한법률위반(상습집단흉기등),6,6,100.0,9,9,-,-,-,6,6,100.0,21,14,7,-,-,3,2,66.7,23,18,5,-,-
"폭력범죄",폭력행위등,폭력행위등처벌에관한법률위반(야간·공동),3,3,100.0,10,7,3,-,-,2,2,100.0,2,2,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",폭력행위등,폭력행위등처벌에관한법률위반(야간집단흉기등),-,-,-,-,-,-,-,-,1,1,100.0,3,3,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",폭력행위등,폭력행위등처벌에관한법률위반(단체등의구성·활동),83,81,97.6,327,325,1,1,-,75,74,98.7,325,315,7,3,-,70,67,95.7,431,429,-,2,-
"폭력범죄",폭력행위등,폭력행위등처벌에관한법률위반(단체등의[상습·공동·집단흉기등·상습집단흉기등]),76,70,92.1,181,106,60,15,-,55,46,83.6,160,134,25,1,-,-,-,-,-,-,-,-,-
"폭력범죄",폭력행위등,폭력행위등처벌에관한법률위반(단체등의[상습·공동·상습특수]),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,39,70.9,158,142,11,5,-
"폭력범죄",폭력행위등,폭력행위등처벌에관한법률위반(단체등의이용·지원),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",폭력행위등,폭력행위등처벌에관한법률위반(우범자),160,157,98.1,198,185,13,-,-,89,83,93.3,88,82,5,1,-,61,60,98.4,63,60,3,-,-
"폭력범죄",공갈,소계,4847,3031,62.5,5366,3134,555,1677,3,5281,2679,50.7,6028,3108,648,2272,1,5131,2362,46.0,4445,2456,480,1509,-
"폭력범죄",공갈,공갈,4612,2803,60.8,5027,2836,515,1676,1,5126,2545,49.6,5673,2817,600,2256,1,5011,2246,44.8,4160,2219,444,1497,-
"폭력범죄",공갈,공갈(상습),127,127,100.0,49,48,1,-,-,32,31,96.9,55,42,3,10,-,26,27,103.8,39,29,4,6,-
"폭력범죄",공갈,특경법(공갈),25,23,92.0,88,76,12,-,2,20,15,75.0,80,64,14,2,-,9,10,111.1,44,34,10,-,-
"폭력범죄",공갈,아동학대처벌법위반(상습공갈),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"폭력범죄",공갈,특수공갈,83,78,94.0,202,174,27,1,-,103,88,85.4,220,185,31,4,-,85,79,92.9,202,174,22,6,-
"폭력범죄",손괴,소계,58146,35222,60.6,40171,32982,5815,1374,12,58191,35426,60.9,40805,33273,5905,1627,21,54188,33312,61.5,36581,30406,5789,386,9
"폭력범죄",손괴,손괴의죄,58146,35222,60.6,40171,32982,5815,1374,12,58191,35426,60.9,40805,33273,5905,1627,21,54188,33312,61.5,36581,30406,5789,386,9
"폭력범죄",손괴,아동학대처벌법위반(상습손괴),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"지능범죄",소계,소계,381533,267063,70.0,418364,250497,76693,91174,948,424642,279050,65.7,439280,258624,76670,103986,928,361107,215471,59.7,283997,177437,53190,53370,471
"지능범죄",직무유기,소계,590,327,55.4,1059,616,172,271,9,730,361,49.5,1289,681,266,342,11,957,346,36.2,1149,649,161,339,8
"지능범죄",직무유기,직무유기·수행거부,590,327,55.4,1053,611,172,270,9,727,360,49.5,1287,680,266,341,11,953,345,36.2,1143,645,161,337,8
"지능범죄",직무유기,특가법(직무유기),-,-,-,6,5,-,1,-,3,1,33.3,2,1,-,1,-,4,1,25.0,6,4,-,2,-
"지능범죄",직무유기,폭력행위등처벌에관한법률위반(직무유기),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"지능범죄",직권남용,소계,674,399,59.2,1436,834,140,462,-,724,409,56.5,1320,784,237,299,2,875,346,39.5,1872,741,118,1013,2
"지능범죄",직권남용,직권남용(권리행사방해·체포·감금),495,292,59.0,1102,600,119,383,-,516,285,55.2,907,549,153,205,2,625,226,36.2,1507,512,99,896,2
"지능범죄",직권남용,독직폭행·가혹행위,122,70,57.4,228,160,7,61,-,134,62,46.3,277,130,60,87,-,170,66,38.8,229,134,6,89,-
"지능범죄",직권남용,피의사실공표,4,2,50.0,5,3,-,2,-,4,2,50.0,7,6,1,-,-,9,1,11.1,7,1,-,6,-
"지능범죄",직권남용,공무상비밀누설,46,30,65.2,93,63,14,16,-,59,51,86.4,107,77,23,7,-,54,37,68.5,69,49,9,11,-
"지능범죄",직권남용,선거방해,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.0,1,1,-,-,-
"지능범죄",직권남용,특가법(체포·감금독직폭행·가혹행위),7,5,71.4,8,8,-,-,-,11,9,81.8,22,22,-,-,-,16,15,93.8,59,44,4,11,-
"지능범죄",증수뢰,소계,260,240,92.3,1040,817,128,95,6,289,259,89.6,835,695,118,22,9,402,361,89.8,681,548,104,29,5
"지능범죄",증수뢰,뇌물수수등,106,98,92.5,379,260,31,88,1,100,88,88.0,286,260,19,7,4,234,222,94.9,182,155,18,9,-
